1.558378310611885365e-01,3.896001362828173109e-01,6.262904436749971993e-02,7.555473807602969272e-02,4.222693362020010222e-01,2.887113396550163857e-01,1.878100704657316988e-01,1.331558826741176538e-01,3.868950686763521218e-02,1.790144984965683084e-01,2.756700680318474039e-01,6.585956485338594416e-03,3.411908665979480615e-01,4.404764820650207691e-01,2.142841056991916515e-01,4.006116490893171234e-01,2.943897632841311895e-01,4.877174945223835545e-01,3.911932293623349155e-02,2.762394599208166102e-01,7.227862908930858532e-02,3.332542365970651010e-01,6.257750171511607291e-03,7.883609396254347146e-02,5.131943758594785798e-01,3.309743173176497577e-01,7.586919162388944260e-02,3.699904386142300328e-01,1.845789234765140771e-02,3.203015952768720198e-01
7.565961947074077987e-01,5.803962740451867885e-01,8.286544543932431450e-01,5.283553479498021010e-01,6.965860839774110636e-01,6.460348605304075953e-01,7.504873112092443899e-01,6.673852605856654963e-01,7.423838470796726430e-01,6.459321241110160816e-01,6.912578335566669230e-01,4.354707932246281721e-01,5.003354969000515240e-01,9.882166250791716289e-01,3.849794668736072900e-01,9.649526987138111744e-01,5.451289493840458800e-01,7.014444172587478432e-01,7.484602823294012053e-01,7.788339287278293055e-01,5.913912998096098050e-01,4.950676104905584185e-01,5.135571066414703623e-01,6.771259816975547796e-01,8.232816665269980794e-01,4.737630974961761776e-01,6.912901713972375850e-01,6.958539807154572321e-01,5.965674292982491300e-01,4.482497206045948923e-01
4.013551816568466379e-01,4.760825782250613925e-01,3.208119232606732596e-01,2.127195844027324478e-01,5.521389829427715279e-01,4.464536018541521156e-01,4.273935038825643629e-01,3.318990418971808909e-01,2.206510929067881099e-01,3.652192696950858908e-01,4.609168579839198476e-01,5.501347719929123442e-02,4.117250833960582335e-01,8.691085899051101960e-01,2.849967889166682422e-01,7.850648117106145962e-01,4.031861593436966151e-01,5.898771416932289124e-01,2.242610291352373220e-01,5.129345111116931921e-01,2.283585029678033562e-01,4.047396816073624559e-01,6.132913578585620640e-02,2.694973546207690696e-01,6.751352058786664889e-01,3.940532765951543781e-01,2.709487843758716652e-01,5.222046645468715331e-01,1.213203042632658019e-01,3.766905199398369319e-01
8.082044299124314657e-01,6.005462819993285795e-01,8.846834817217437141e-01,5.976415512145359932e-01,7.220055798896164445e-01,6.821461763392735467e-01,7.986173058425274363e-01,7.257762923616973838e-01,8.203403651184911771e-01,6.963794348834441150e-01,7.304611672112721887e-01,5.629184376549947189e-01,5.180901680736852422e-01,9.928416154996220211e-01,4.063837506255768006e-01,9.762483936608530311e-01,5.731497867622266096e-01,7.214224753460459771e-01,8.253305467687866992e-01,8.173262424499507794e-01,6.647620152460081977e-01,5.132159351342110432e-01,6.470691939766879397e-01,7.474969342848396536e-01,8.453868908836640328e-01,4.898704602018950638e-01,7.617712403735010795e-01,7.259508062221429192e-01,7.029820096888537151e-01,4.628053004605486853e-01
5.135968754599078423e-01,5.071666976037756402e-01,4.846981933594388670e-01,2.916288888933749601e-01,5.971094416472710886e-01,5.067041792818779422e-01,5.300155159148968176e-01,4.289266358778990873e-01,3.601290158405322517e-01,4.474284201236700120e-01,5.320578142155311108e-01,1.112122563676153780e-01,4.376327067711481278e-01,9.336455448954644742e-01,3.129940759107998072e-01,8.691622115986671337e-01,4.446112345172297253e-01,6.245181876169398905e-01,3.657178974557613316e-01,6.008966590009849895e-01,3.213510346976078402e-01,4.310990065335285060e-01,1.296249780946434060e-01,3.816404308549176672e-01,7.252272367665715258e-01,4.172700186989619642e-01,3.874612583865423288e-01,5.763078788416943210e-01,2.179176555892635703e-01,3.974729104489737597e-01
4.616412029444310061e-01,4.929154070572940860e-01,4.068838553554006143e-01,2.534194813629218612e-01,5.766574806446194135e-01,4.790136900263359254e-01,4.827806132799936645e-01,3.832790895101226836e-01,2.911839517432132096e-01,4.091088796606717204e-01,4.994461796989925761e-01,8.098463302807110131e-02,4.257098998418797908e-01,9.088738971566514557e-01,2.999782913770676074e-01,8.347241338741805405e-01,4.254970083675456149e-01,6.087792538972378598e-01,2.958828388948489541e-01,5.610457071933662165e-01,2.762873322918932284e-01,4.189623888410558550e-01,9.263916160033065783e-02,3.277479769764882755e-01,7.028709885905531918e-01,4.065791999315055971e-01,3.314374310416283165e-01,5.516633709416373099e-01,1.680395393929700332e-01,3.878988660664061117e-01
4.901551854973455469e-01,5.007452451764130563e-01,4.493124057400678106e-01,2.739969504231833386e-01,5.879312242050837023e-01,4.942220041029233846e-01,5.087477685688801543e-01,4.081584662871330926e-01,3.281273825896256491e-01,4.300562109991550308e-01,5.173804830648521813e-01,9.652846254879451915e-02,4.322506177078579981e-01,9.233689628233587854e-01,3.070911122363527146e-01,8.544664531490020476e-01,4.359747331917165902e-01,6.174566888235706319e-01,3.333269383210970549e-01,5.830721513667265210e-01,3.005627163032174587e-01,4.256191921764964081e-01,1.116100936931922194e-01,3.569012012292842040e-01,7.152836339985851888e-01,4.124425591422865023e-01,3.617439241305937525e-01,5.652426647778910906e-01,1.942202992289837060e-01,3.931487306551226801e-01
6.183880117866802362e-01,5.364310834049239585e-01,6.429740361983641295e-01,3.798026396392584769e-01,6.380823781734876743e-01,5.633702100262134582e-01,6.246573074420099791e-01,5.258676919547564665e-01,5.182600565013586458e-01,5.277602411332367183e-01,5.980160242670100601e-01,2.047456230202076566e-01,4.623806313209690155e-01,9.661778120468805797e-01,3.407098567976590275e-01,9.211148238792925547e-01,4.844019909708259242e-01,6.560619683286638137e-01,5.250687049230554626e-01,6.783641386561749531e-01,4.244943736118457212e-01,4.563202294552827776e-01,2.446505187684721305e-01,5.006591770615620440e-01,7.678019428110187672e-01,4.395054797926762902e-01,5.108690937919407871e-01,6.257234346918396639e-01,3.507477415756610761e-01,4.174158892481498184e-01
7.084854526042039247e-01,5.638992444462743725e-01,7.690518079836744514e-01,4.713827671143592801e-01,6.751014422834425988e-01,6.155371487662611996e-01,7.063326962736594661e-01,6.159615856510184395e-01,6.651176938653562409e-01,6.025464467846864958e-01,6.573663468730884807e-01,3.375824741612176716e-01,4.859746235820119331e-01,9.824047944238738506e-01,3.679855045520757373e-01,9.521816422999859197e-01,5.222490410855217258e-01,6.847017794402358026e-01,6.718176618940941980e-01,7.436904874124199427e-01,5.287398918348025223e-01,4.803983701860144451e-01,4.032093232008177597e-01,6.134476250129451413e-01,8.036471056614378217e-01,4.607753655300513840e-01,6.266925185893658101e-01,6.702073808118972353e-01,5.027017901420148815e-01,4.365419816965638855e-01
2.630591782900857933e-01,4.333039302085396893e-01,1.536979610004192698e-01,1.309043306004999130e-01,4.884577159471929497e-01,3.657284851917638746e-01,2.962579284142446978e-01,2.187039674075667850e-01,9.838503108057415625e-02,2.636726055235336652e-01,3.653499523511155034e-01,1.973565722529472405e-02,3.765967811804930565e-01,7.007740044422052783e-01,2.487536399900763529e-01,6.142972503051549182e-01,3.480216450277447415e-01,5.403650874191296971e-01,9.983941645618733818e-02,3.907230549288236987e-01,1.335590625471048953e-01,3.690818204798981816e-01,2.040125039801450602e-02,1.530028240620577296e-01,5.986401003517869412e-01,3.626318564946759415e-01,1.508695948015868760e-01,4.465340513910345810e-01,4.953258271873486190e-02,3.486004387943557603e-01
