9.248255940299997535e-01,5.341307557226226965e-01,2.210470268148311684e-02,1.958020340211548971e-01,5.477309349858963117e-01,6.136325074075640318e-01,4.323111471758302460e-01,9.643854929705856227e-01,8.546724716274564093e-01,4.897507453632380381e-01,5.490507447036953037e-01,9.775337931521508317e-01,4.760220079938988769e-01,9.334069212374745961e-01,9.660092891858557129e-01,7.863602907189851665e-01,5.740891510658945318e-01,6.983072641411381953e-01,4.043920175962416597e-01,7.459969174218753496e-01,9.001006725974994849e-01,5.874752882903112594e-01,2.667785389276106089e-01,4.321643347889001507e-01,7.922927037705054243e-01,2.776850022663618356e-01,9.129598694177792906e-01,7.976247434739192066e-01,9.463533843140152779e-01,6.126981344291818621e-01,3.953245697733661634e-01,8.881296538564946719e-01,5.243108302995994618e-01,3.881855795999749059e-01,2.026614604974417699e-01,9.704055100004873591e-01,5.883677388598229641e-01,9.631256341115644881e-01,5.604635810476470414e-01,5.704497323019568356e-01,6.020594774787408898e-01,7.300297031360242217e-01,6.273693488823588460e-01,4.272527034020282555e-01,4.211010192771831306e-01,5.609582231470552349e-01,2.248481828675883976e-01,5.621624099936163299e-01,4.496015923825926186e-01,9.422862421784859999e-01,5.360394597655546711e-01,6.156481205191700612e-01,8.943137130596677808e-01,1.616246242146761602e-01,6.306597062405906451e-01,2.070377904633502186e-01,9.390817735985578230e-01,9.898306268524890150e-01,5.623774902491364136e-01,7.050044404954023403e-01
6.892391743622696687e-01,4.485552523141294601e-01,4.513787589140672886e-03,4.907366632598902240e-02,3.733946689121540041e-01,4.921953074217482182e-01,2.685066016809598555e-01,8.970919714446138338e-01,6.889414141911492928e-01,3.649060845069597714e-01,4.722803033278946128e-01,9.276762055075900015e-01,3.881077973012032056e-01,6.947483142578521065e-01,8.559227901922259463e-01,5.836397993704440790e-01,3.319468402294938891e-01,3.169623215019826690e-01,1.326772308149790636e-01,3.856156046381379321e-01,7.282221287706425183e-01,4.217982213748307507e-01,1.072183186760131413e-01,2.293335122343234667e-01,6.311969736474307702e-01,1.294877397929261043e-01,6.973138765509032666e-01,5.190042950639957020e-01,8.583024699369277144e-01,4.544528119335311533e-01,2.147042933755846927e-01,6.566381792845733534e-01,2.458766033696382913e-01,1.500771592870687454e-01,1.030908341943239520e-01,8.712880656650835443e-01,5.104757618067287117e-01,8.501905103366627081e-01,4.545441582916450174e-01,4.284294770636282168e-01,5.488215111776985067e-01,6.215781860023069649e-01,3.039518744471755851e-01,3.572474222166113766e-01,3.509549807022957491e-01,4.312094844922997883e-01,1.538015190818040334e-01,4.257503178116908149e-01,2.294773117369412752e-01,7.348588670424789360e-01,3.384846846021195010e-01,4.693998474070581461e-01,7.661025191744976759e-01,5.459619481737648661e-02,2.619472049480749964e-01,6.458377662923897589e-02,8.692739213410746180e-01,9.497188839148966721e-01,2.013924975751295865e-01,4.041284540802289049e-01
9.245399591411205265e-01,5.339262819212247102e-01,2.202172445790142805e-02,1.952178972453599837e-01,5.473103346472200093e-01,6.133521884033622529e-01,4.318824414824691815e-01,9.642921840670479749e-01,8.543818601746199226e-01,4.894437805738362512e-01,5.488682820567269971e-01,9.774694847866239877e-01,4.758074808801833755e-01,9.331359138673712694e-01,9.658860370778590276e-01,7.859717798815545331e-01,5.735049107279115432e-01,6.974961686772794822e-01,4.035330128994514265e-01,7.452962870228412307e-01,8.998393188824485023e-01,5.870871444967308284e-01,2.662598096274830239e-01,4.316127604629484416e-01,7.919767932178234382e-01,2.772293081136092963e-01,9.126710886522481081e-01,7.971236830726470268e-01,9.462233216942511627e-01,6.123337294084381099e-01,3.948257840524518891e-01,8.877906453894093275e-01,5.235835271590895124e-01,3.874586256320965982e-01,2.023546429427641180e-01,9.702968480017178932e-01,5.881849129970667667e-01,9.629956264790412446e-01,5.602127129665175342e-01,5.701141965049901783e-01,6.019343559741574534e-01,7.297944321806325574e-01,6.266138021923325363e-01,4.270803303670587248e-01,4.209279465185747360e-01,5.606504547092607815e-01,2.246532012478162088e-01,5.618388062696959562e-01,4.490039443681095310e-01,9.420549329682875728e-01,5.355545193102204671e-01,6.153117734013056062e-01,8.940987613818641710e-01,1.612339783355830058e-01,6.297833150748464170e-01,2.065155050912166335e-01,9.389665226307603030e-01,9.897910408382408765e-01,5.614178444220594422e-01,7.043769671655322195e-01
9.484548220658054474e-01,5.541351613641005702e-01,3.191898108783659815e-02,2.595720645464633103e-01,5.885936227915222752e-01,6.407564718042974006e-01,4.747863266103048430e-01,9.724836330393010764e-01,8.809232748518510681e-01,5.198831307521472045e-01,5.668893231137726030e-01,9.830443174097752701e-01,4.971103107671266952e-01,9.555278425216889859e-01,9.762212233290935570e-01,8.220026936006460394e-01,6.301956240478320259e-01,7.715128088896158198e-01,4.907502868075099278e-01,8.084533204827825115e-01,9.229637449923415726e-01,6.249768118245579984e-01,3.206988383736332215e-01,4.869119665595206259e-01,8.215856866738091568e-01,3.245692421674741257e-01,9.374095250877327867e-01,8.423644204010369840e-01,9.577660944746677618e-01,6.477988828022847034e-01,4.451904864040650001e-01,9.173034026042551359e-01,5.947269048532307645e-01,4.614791452811152217e-01,2.344667361147925178e-01,9.793842112924610044e-01,6.061876635513421263e-01,9.739511292129091613e-01,5.849187936607846972e-01,6.030248645850816436e-01,6.142740107024780016e-01,7.524864459937080641e-01,6.980559775726296046e-01,4.442522220505033537e-01,4.381775556723177534e-01,5.909046365356678265e-01,2.445694496070322244e-01,5.936282796562413200e-01,5.087027217943210777e-01,9.611914528682855563e-01,5.831684155698486638e-01,6.480822418317864209e-01,9.136166363075898245e-01,2.037651233165161946e-01,7.118095406210378506e-01,2.630240873845724470e-01,9.494513599533375148e-01,9.930596368579508448e-01,6.532761664463131446e-01,7.626411271897930444e-01
9.934046969679417582e-01,6.544390642194491958e-01,1.914360850985120377e-01,7.017377971070563047e-01,7.735455385663105865e-01,7.657837650265154616e-01,6.888228136693548276e-01,9.930078671533887347e-01,9.608187934355424398e-01,6.702390982353092497e-01,6.563172848255115488e-01,9.961622150547172483e-01,6.057169743204253720e-01,9.950241157582079277e-01,9.964445532916107462e-01,9.378863603271284655e-01,8.529209111852366076e-01,9.604158904856596735e-01,8.571507992525692066e-01,9.655665836995214191e-01,9.815037377470201552e-01,7.911076336681823751e-01,6.478671949396739294e-01,7.502605214044044679e-01,9.248836071816041171e-01,6.064376090581041767e-01,9.897138160331853118e-01,9.632318792694174459e-01,9.882622080655046881e-01,8.016171636538167444e-01,7.005108430402468001e-01,9.845265178722378829e-01,8.674131495620235333e-01,8.045862209551817301e-01,4.478445065022456095e-01,9.969725188376067360e-01,6.938655404757690937e-01,9.959084527774189066e-01,7.037034043354150059e-01,7.539805315780424566e-01,6.754655614895170856e-01,8.486025182625279717e-01,9.237275293739074522e-01,5.342424438149421251e-01,5.288180354328609889e-01,7.326768548998923158e-01,3.649035369858749100e-01,7.413283612647877385e-01,7.812556201692362201e-01,9.954395967138640611e-01,7.917108093469278352e-01,7.923498883975288454e-01,9.713455025692545597e-01,5.290579472255481086e-01,9.443785261388507601e-01,6.461139390077883515e-01,9.813807237246907622e-01,9.990663799930262767e-01,9.328812402798439818e-01,9.377815419714629064e-01
8.361476344936950023e-01,4.901104747913108683e-01,9.807622546028713778e-03,9.889502617686235508e-02,4.569199203409972099e-01,5.520520525441910964e-01,3.436066876041995455e-01,9.379984729197544668e-01,7.807680074711377260e-01,4.244435140206803680e-01,5.096807966051076777e-01,9.587363483253126262e-01,4.303253034131315768e-01,8.463897801340530824e-01,9.271109114880600188e-01,6.915288753862489646e-01,4.466996175902974708e-01,5.034620239593130542e-01,2.400057626010632661e-01,5.707163629038186636e-01,8.285606995153557142e-01,5.024894515769192660e-01,1.707455160454482146e-01,3.196576749299147591e-01,7.164986877759943473e-01,1.909775788731219448e-01,8.280373101513159861e-01,6.695466811648134176e-01,9.106149839506995081e-01,5.322672842992285380e-01,2.946784924672973816e-01,7.926002155431405294e-01,3.709141435503815476e-01,2.475176054245977475e-01,1.446300565248108683e-01,9.358221086906253205e-01,5.486629251418414510e-01,9.226268035613582885e-01,5.061405454931049430e-01,4.974801069056800085e-01,5.749338266413522858e-01,6.767161438564696097e-01,4.570596083576174973e-01,3.907385105060455777e-01,3.844765468178800161e-01,4.942391995980103814e-01,1.857704363613207066e-01,4.919717816765791230e-01,3.272787848994749282e-01,8.678355184543005141e-01,4.319452801301494338e-01,5.414530768645531289e-01,8.386309230046716801e-01,9.403434965085667729e-02,4.324619075654886902e-01,1.164925257052385060e-01,9.091670956379053203e-01,9.767064021441272947e-01,3.576488364676229659e-01,5.558451398079099492e-01
5.204312930775794044e-01,4.134506293626212248e-01,2.314252386217796609e-03,2.630399960319847880e-02,3.071306012531238028e-01,4.409625329629938140e-01,2.130406351409521171e-01,8.445446298775703964e-01,5.957378412813358892e-01,3.168640348289860076e-01,4.404280707804149597e-01,8.851264724867292655e-01,3.531606344617849169e-01,5.159891768346008822e-01,7.556126875440644097e-01,4.837438958462360605e-01,2.467991925648839180e-01,1.918169167353211690e-01,7.590918638452863465e-02,2.479426352471837680e-01,6.176648942203796233e-01,3.556056170234657143e-01,7.030974302841207224e-02,1.674414246833518805e-01,5.505704658633231441e-01,9.098596078992102210e-02,5.503596021736618660e-01,3.859333850633651086e-01,7.949915323204832518e-01,3.892930224850190135e-01,1.596899150999873118e-01,5.136129043717415632e-01,1.639783935878643406e-01,9.383854495632321102e-02,7.624811703682396469e-02,7.780148101065554878e-01,4.776035914726063925e-01,7.501063580777878048e-01,4.110079908404218330e-01,3.712425317942383285e-01,5.262000777440273280e-01,5.715698882230851874e-01,1.991545284119332904e-01,3.295759824004734773e-01,3.233132012019362955e-01,3.787882499028951688e-01,1.300944677705753449e-01,3.709066176105709212e-01,1.635246028703407906e-01,5.694282792397410420e-01,2.670063566976815239e-01,4.084817562219036913e-01,6.879234740644307733e-01,3.374519083849254752e-02,1.556059811858649944e-01,3.812568533022395872e-02,8.240090153257961791e-01,9.050341310605778400e-01,1.133441610697820956e-01,2.862236223288591730e-01
6.820269902733206990e-01,4.468975432480946086e-01,4.374966890098449038e-03,4.767883421059337934e-02,3.701595328363398441e-01,4.897847843808413315e-01,2.657162486434748727e-01,8.950302549226347715e-01,6.848392584943725492e-01,3.625865957506969051e-01,4.707820838266892904e-01,9.260591010768047804e-01,3.864426081026380855e-01,6.871670320282547983e-01,8.521115230261430140e-01,5.790507069563741727e-01,3.276386954626058223e-01,3.102063715159978363e-01,1.293633499877394899e-01,3.784999675879486269e-01,7.235089919586444873e-01,4.186150891959845577e-01,1.051635094405673071e-01,2.261080055353897611e-01,6.275456156189342938e-01,1.274115883280595163e-01,6.910288455014481634e-01,5.126851391663821422e-01,8.557442590087798173e-01,4.513489048423649508e-01,2.118472318910818997e-01,6.503428544380267518e-01,2.414920808397796326e-01,1.469184010199228452e-01,1.016664218853862711e-01,8.677925353723235924e-01,5.089367063953955661e-01,8.463531235768076977e-01,4.524850769752499224e-01,4.256961532593721564e-01,5.477662782946541853e-01,6.192851895516195970e-01,2.984044726915959234e-01,3.559287794587527309e-01,3.496365963058354343e-01,4.287107795924400278e-01,1.526170099573359029e-01,4.231301027119293567e-01,2.260113525275555812e-01,7.280554412510502615e-01,3.349319443381051364e-01,4.665129319249152751e-01,7.627642701756500720e-01,5.339360242024766140e-02,2.560587965060444615e-01,6.303189747517404240e-02,8.673963833524893641e-01,9.481674195477752809e-01,1.963256088244278996e-01,3.982186275048960056e-01
9.880799751026965172e-01,6.269029523144679095e-01,1.191263089746762566e-01,5.780501339084823664e-01,7.273494024676718794e-01,7.335101118311639912e-01,6.318628074598197086e-01,9.896548790485596436e-01,9.457902202770523958e-01,6.295736264325908493e-01,6.317229779647270949e-01,9.941369185965379662e-01,5.754433348512640878e-01,9.906636919051760026e-01,9.938800372371451308e-01,9.151439675059718226e-01,8.037358346726786174e-01,9.326877381112329557e-01,7.811368672187706252e-01,9.424451644666965722e-01,9.720437148750520340e-01,7.499644527716254894e-01,5.555867823039727371e-01,6.840930076446867236e-01,9.030202603896936298e-01,5.253174263608915151e-01,9.826763631094836970e-01,9.434309858697043083e-01,9.830518035389228526e-01,7.636600510379062401e-01,6.331640753482961070e-01,9.748351928554462864e-01,8.105615682691789115e-01,7.249856076106715452e-01,3.808279901388783029e-01,9.947642268811187627e-01,6.700331397962343560e-01,9.930536286459383799e-01,6.718822785897291539e-01,7.151588919779995335e-01,6.585783149718876794e-01,8.248987668141930518e-01,8.832596204831905107e-01,5.086501055823565709e-01,5.030020490944635547e-01,6.955691278431518354e-01,3.280317179524533389e-01,7.029630173415238881e-01,7.152995540796928120e-01,9.915705806491009744e-01,7.410330653653856015e-01,7.562434348437341303e-01,9.605509136181114016e-01,4.246133589662925978e-01,9.075709635961711763e-01,5.345213658751609698e-01,9.751964543390412299e-01,9.983476979093713899e-01,8.873685093048164774e-01,9.066827457215506092e-01
6.538019292357247769e-01,4.406017313429114179e-01,3.884578002766116839e-03,4.270904689795067266e-02,3.579594112155043972e-01,4.806190309708620600e-01,2.552706467795076151e-01,8.868500264366243613e-01,6.689708597815824387e-01,3.538209636890340959e-01,4.650870126278546790e-01,9.195984366619733841e-01,3.801317776398771553e-01,6.574218314448366796e-01,8.368459977561849561e-01,5.614724058892995862e-01,3.115159859265715925e-01,2.852490636000730717e-01,1.173940397082168519e-01,3.519243610194985883e-01,7.051237988948595437e-01,4.065684982822371785e-01,9.766057664452568177e-02,2.141313415484074889e-01,6.135233093404304228e-01,1.197710721239796799e-01,6.664775851717138488e-01,4.886235428146132875e-01,8.456589920224393264e-01,4.395763805214318865e-01,2.012322286083519651e-01,6.259245265207932230e-01,2.253024360183675523e-01,1.354011764813180529e-01,9.640557481878690715e-02,8.537523618263939129e-01,5.030799333449745836e-01,8.310154177398135777e-01,4.446665592100818576e-01,4.153397666859322546e-01,5.437477037734188556e-01,6.105133192420868493e-01,2.778427188669440606e-01,3.509319663315332849e-01,3.446417945865028476e-01,4.192384400919216270e-01,1.481787040171665959e-01,4.132019049605699657e-01,2.131654837528365598e-01,7.011957868776630409e-01,3.215878193757372161e-01,4.555515166865872212e-01,7.497658609431665511e-01,4.904308556437129984e-02,2.344612812915300715e-01,5.744038655615867767e-02,8.600434669542615929e-01,9.418419376883874206e-01,1.779311284196745113e-01,3.760170327562049608e-01
