5.760150365021238228e-01,9.811001697690509005e-01,5.521419815172931012e-01,9.945095673334444220e-01,9.174793373578586930e-01,9.749865479870050144e-01,5.725056007667658209e-01,6.311866102081307162e-01,7.317956830235042842e-01,8.606305526527960881e-01,7.138778305844104555e-01,5.778336042331706501e-01,8.984232043652217170e-01,9.753314220930429101e-01,8.097860571619625025e-01,7.606408071691209694e-01,9.748981384536088424e-01,9.570972088603284522e-01,6.188960513802993502e-01,9.112311193178058710e-01,7.923480368060431545e-01,5.958348813977004665e-01,8.069589012782198978e-01,8.474073429798681945e-01,9.888557982974109928e-01,7.837863636195111505e-01,7.865779306607442178e-01,9.907796275606093328e-01,9.273864700060132638e-01,7.135477285797188207e-01,8.056965387546503043e-01,8.852411166394048569e-01,9.893940475967570869e-01,9.983695673599823905e-01,7.820211209858863866e-01,8.714507721368551785e-01,7.678327710004251294e-01,6.539629382034087834e-01,7.455408463621824300e-01,5.461476149053320350e-01,6.824078610853974158e-01,7.238715734208962527e-01,6.665765141807674654e-01,5.919363344711661146e-01,6.829324652586667987e-01,8.811386856477456675e-01,8.685218135175909460e-01,9.497352968519658933e-01,9.700614921317817219e-01,6.132721183858431679e-01,9.372486775473374276e-01,8.819353846671974528e-01,7.383087044740027638e-01,8.398266777347579426e-01,6.603972913516249488e-01,9.719517746545344172e-01,9.524332436501518062e-01,9.452650433002678376e-01,9.671201430208802297e-01,8.453994627364603831e-01,6.713676190782015274e-01,9.573453469591798326e-01,9.637308089808944711e-01,9.789775446123627489e-01,9.389613515020912571e-01,9.447046966590224581e-01,7.552063567466718030e-01,5.494831648013467351e-01,8.960012466965784350e-01,6.565503992677225176e-01,9.371332792910362919e-01,6.174005540143654436e-01,6.035467251632241625e-01,9.465783465502459748e-01,9.239361403490591318e-01,6.180541321585105718e-01,6.673624468288195111e-01,9.886057134486836429e-01,9.109323588668457594e-01,7.289420312999425056e-01,9.442189753230633142e-01,6.552894223440721699e-01,9.275729301518162995e-01,7.978908472251616812e-01,8.192729326653037658e-01,6.873405249432954500e-01,9.710116783896723947e-01,9.095732530393503268e-01,8.658748618274972886e-01,8.720954933726879910e-01
4.213156201452871175e-01,6.828019184834965838e-01,3.070091169869005876e-01,6.884955953246691962e-01,2.408325029826154928e-01,7.201662346236470391e-01,1.817088969919591068e-01,8.876546803112200790e-02,4.168176611306511625e-01,2.375173718693280311e-01,2.350120792079848642e-01,3.379583324032531810e-01,1.170323916671024700e-01,2.444231248696022429e-01,7.596272085931012052e-02,8.597553412084411872e-02,4.995671285209569157e-01,4.802141561750837284e-01,4.734162597093404257e-01,1.974879654093434633e-01,5.723730250766215777e-01,1.483132404313533027e-02,1.495940828002917389e-01,2.343420074152516852e-01,5.415550390020926752e-01,4.385064883964587268e-01,1.467500445215199623e-01,4.117014394232716423e-01,6.385048583353439833e-01,5.829092389101057092e-01,1.154621318565414723e-01,4.969568425736764494e-01,6.197590139013898769e-01,7.991236660188324459e-01,5.125290223373836218e-01,3.707380419095599455e-01,3.968385495238737071e-01,4.222974043710683301e-01,4.773296072074222907e-01,3.393870563441798716e-01,4.155985951947902685e-02,3.761725715755900312e-01,4.326704866884848455e-01,3.324078564813421344e-01,4.720237416593101587e-01,4.819967512694322553e-01,2.954104212729048440e-01,5.524821951353363625e-01,2.419305744015970427e-01,4.534371070932641246e-01,1.456581393517479006e-01,6.533803995881041216e-01,4.111197802836390192e-02,3.567720772830157983e-01,4.786743587479527218e-01,1.799484925990871564e-01,4.543002762548482565e-01,5.514963134276067436e-01,6.735667845073296522e-01,5.135136135185949247e-01,3.765825523261002172e-01,4.029450484192270143e-01,5.369993832579925686e-01,2.681802310206379825e-01,7.379301503471750179e-01,3.330538368149257855e-01,5.901451931225895065e-01,3.974849631489922874e-01,3.119005245102139945e-01,3.317272980219549416e-01,5.053531152003014615e-01,3.807694118661730798e-01,4.247174709145680738e-01,1.624785488305846293e-01,4.269282979792503596e-01,3.616907774618008387e-01,5.177225110644987360e-01,7.762351383107528591e-01,3.775526601061266474e-01,5.669896613424996179e-01,3.783146090635676195e-01,4.767602524983401979e-01,4.168754412283428579e-01,3.076251228293808149e-02,4.302317663300530559e-01,3.739594248526280640e-01,5.926171186666771007e-01,6.199301643225676450e-01,5.340056637890822078e-01,1.384098337043869476e-01
3.633455495229248600e-01,3.832656535025640299e-01,2.290577728857650375e-01,2.835751137316744330e-01,7.334269790712211190e-02,4.711451946776714084e-01,9.919420256946920311e-02,3.084174171069263906e-02,2.976004321698244026e-01,8.848833741514400275e-02,1.194346500579929055e-01,2.578077047086327900e-01,2.507421345782225378e-02,4.722373593309177331e-02,1.730625945902489887e-02,2.325319981631574634e-02,1.929723583125322883e-01,2.104717357858834903e-01,4.164793250991448703e-01,5.425088045514481205e-02,4.706889629993269986e-01,2.508725067164359421e-03,4.859383591454712048e-02,8.986382723540028983e-02,1.795675632706143221e-01,3.001815778723194161e-01,4.942500783579203277e-02,8.932468849440038106e-02,4.493388707391238190e-01,5.272557603287649775e-01,3.273349886164945294e-02,3.069541736372720098e-01,2.513855366299107552e-01,3.577603536718274579e-01,3.943749598513356380e-01,1.850333369322434141e-01,2.594242585914834920e-01,3.353435719578005125e-01,3.668469668724524957e-01,2.692833096049723762e-01,9.362108774273299183e-03,2.536086120897111940e-01,3.436352689931791993e-01,2.469955673319661482e-01,3.881136122843963365e-01,2.927395460250886150e-01,1.250455695020302183e-01,2.985507143939492569e-01,4.994378573768821356e-02,3.918158286015578362e-01,2.888863442774821169e-02,5.240943371107604776e-01,8.295626994503008111e-03,1.875152657975945603e-01,4.065436222425802826e-01,2.952284441343870289e-02,1.939311942477374984e-01,3.047767946026159747e-01,4.224293141659498096e-01,3.570938551336508837e-01,2.729532524245346092e-01,1.466589075381067586e-01,2.546226938241447635e-01,5.240191730655682778e-02,5.920462381751141479e-01,1.117178195520897310e-01,5.167745410047803745e-01,3.416761001670423625e-01,1.255682779218037226e-01,2.267606050290827679e-01,2.640837618497113293e-01,2.967362917681362622e-01,3.575700540318881293e-01,3.222983484522812941e-02,2.003653207580631535e-01,2.733627074730958784e-01,4.568121945227397451e-01,4.968079310442114482e-01,1.676094028815665327e-01,4.971648754847151630e-01,1.424812583365215324e-01,4.061074566682302267e-01,1.881650066872021243e-01,4.806511163377324980e-03,2.727877982106439170e-01,2.642736349598229229e-01,2.995246508579006428e-01,4.450116181414067174e-01,3.685226978157966626e-01,3.585978223056849462e-02
5.088910166563288540e-01,9.287393245329590430e-01,4.415000713792814890e-01,9.639463529877099202e-01,7.035390931177742946e-01,9.229367133905586051e-01,3.803278923101800491e-01,3.302181550272908495e-01,6.039800272672319892e-01,6.279870278039981768e-01,5.012056819588247558e-01,4.714370161022251593e-01,5.880318353661398989e-01,8.306842928829305528e-01,4.340656202653467854e-01,4.080006886422410939e-01,8.879208049836863070e-01,8.484327360780066218e-01,5.567823972898230389e-01,6.701311707025594533e-01,7.077031308933354747e-01,1.676474059772214142e-01,5.136736071307208551e-01,6.120403150509017287e-01,9.315179652877706440e-01,6.505160298060634894e-01,4.934162059946332057e-01,9.235249316662603736e-01,8.439866334587499130e-01,6.596473231660724412e-01,4.801587239638807070e-01,7.596256768271082427e-01,9.414942627670496167e-01,9.856616498472368093e-01,6.779893167537116572e-01,7.012178718643475861e-01,6.212734768427595755e-01,5.557827911527558618e-01,6.384860980761671856e-01,4.540147573271618442e-01,2.829459590935459734e-01,5.806974242840461375e-01,5.681448646003153247e-01,4.769348575166946214e-01,5.951928212798986984e-01,7.506590959119038287e-01,6.661300941335911441e-01,8.524900198549717478e-01,8.133602752794392154e-01,5.448213965340972242e-01,6.817000983503637146e-01,8.042374636143102551e-01,3.141649859709120807e-01,6.640832506367735366e-01,5.840014752376055940e-01,7.936962318837599284e-01,8.342423341014039151e-01,8.457515052321119553e-01,9.027103931784108415e-01,7.280449008328735427e-01,5.461941931867706490e-01,8.305367076586274155e-01,8.721458752369901646e-01,8.503356626305287325e-01,8.803719867270516364e-01,7.865546142538044627e-01,6.890537871511756007e-01,4.829418743118618629e-01,7.057604134533640439e-01,5.156171036848926637e-01,8.231651839534314119e-01,5.148938670021221409e-01,5.264809175041530453e-01,7.138910013030556057e-01,7.832952843436087331e-01,5.064152020654686392e-01,6.046167237427837460e-01,9.554387054806025015e-01,7.499613079624489753e-01,6.630162515955660973e-01,7.997744111436603243e-01,5.800676458804135960e-01,7.853327900038595821e-01,3.271247286779682129e-01,6.755006675481192158e-01,5.552584713542186856e-01,8.956187647070483759e-01,8.203202475176100128e-01,7.529345294832103797e-01,5.725104301979215826e-01
4.998128606716040756e-01,9.154589232359575668e-01,4.268635194267954569e-01,9.538898483551541130e-01,6.586193579553932809e-01,9.109034290977167103e-01,3.560003597102152084e-01,2.944112447792617271e-01,5.851834063992926716e-01,5.865457754343019747e-01,4.707550062994166340e-01,4.571564673780898480e-01,5.277925926130440093e-01,7.876309378475301326e-01,3.786993717381244573e-01,3.595863852523591975e-01,8.648928394739071601e-01,8.230266693621474117e-01,5.482716614070282102e-01,6.204787519986031397e-01,6.949293453001355036e-01,1.336259739040913663e-01,4.676122893432493322e-01,5.713013926230735562e-01,9.136314366501867568e-01,6.299353916388024111e-01,4.489889245204805590e-01,9.000848781665872211e-01,8.282140053284098302e-01,6.520531828466799018e-01,4.302711663853249768e-01,7.371060187534868025e-01,9.270836230789822885e-01,9.808697417093366067e-01,6.621955661568347251e-01,6.705968587261034175e-01,5.989158886498133771e-01,5.420917095361398319e-01,6.226790582593847434e-01,4.417622063653482423e-01,2.391913565535792596e-01,5.597340806770263466e-01,5.543302009880619607e-01,4.614325240352297741e-01,5.828014219795600859e-01,7.273686219521096064e-01,6.295338729509148967e-01,8.313800350844763321e-01,7.690601513175820969e-01,5.354530356678275371e-01,6.227414603390487580e-01,7.913083716174685867e-01,2.641606964665457191e-01,6.343139830470059248e-01,5.733505617268448429e-01,7.412838894995791295e-01,8.070346001509337563e-01,8.246011375267698895e-01,8.882532017050984718e-01,7.086765020648180258e-01,5.285614682252164354e-01,7.998616233964787048e-01,8.504018024656544439e-01,8.107954316351925206e-01,8.695633346453714996e-01,7.500022882257681989e-01,6.794700596129484849e-01,4.740145464390394525e-01,6.689507815702191440e-01,4.959981708789671373e-01,7.992953875318222767e-01,5.008561485198810281e-01,5.159673469326786499e-01,6.573562150483429622e-01,7.544453776917601218e-01,4.911442711631410774e-01,5.958812323126007060e-01,9.467423575252105206e-01,7.178742945624529970e-01,6.535922388800977645e-01,7.669693372177565083e-01,5.696046830559464702e-01,7.556593699879261550e-01,2.685442855489806879e-01,6.522232938808525393e-01,5.364563670261915940e-01,8.772732980966403415e-01,8.041774927578920762e-01,7.337403466559877518e-01,5.184650056294771714e-01
4.699542672315376590e-01,8.547140750535713316e-01,3.796933643989111040e-01,8.988846871326227062e-01,4.938396506865191937e-01,8.586049243021478539e-01,2.814630369055693970e-01,1.941189315678983340e-01,5.218106465612512013e-01,4.445155814839578667e-01,3.731761465083057727e-01,4.107515291040079730e-01,3.331555401977327469e-01,5.961543064787405699e-01,2.224052125145300207e-01,2.223692013931173050e-01,7.603739100144473184e-01,7.163878081920046492e-01,5.200748322130271939e-01,4.443346260388078561e-01,6.507757827680306084e-01,6.019815223407542354e-02,3.236512951728195420e-01,4.332926992940931421e-01,8.221353630807028967e-01,5.591405233872372982e-01,3.116874103144776642e-01,7.743763240036777296e-01,7.674183999407085954e-01,6.265134637348964697e-01,2.801549452898818848e-01,6.540786526302010406e-01,8.540748559289658148e-01,9.512801622206064067e-01,6.077393723737967157e-01,5.603548315132341751e-01,5.228371248199527033e-01,4.966718237704016436e-01,5.689276940012283346e-01,4.019923314322455532e-01,1.295101514367429929e-01,4.895959564439349987e-01,5.083611940557075659e-01,4.110682358556794758e-01,5.413376938993189613e-01,6.418711239115961753e-01,5.004212415125643965e-01,7.450665420164026553e-01,5.786737575895919417e-01,5.044641938885815469e-01,4.118784753545370880e-01,7.443837038810336981e-01,1.385955321355314129e-01,5.300049132377918637e-01,5.378488177338849319e-01,5.205619115704485100e-01,6.944991479530048251e-01,7.391086385380291057e-01,8.268803566303115637e-01,6.396053588696197778e-01,4.702358407561832987e-01,6.712174574879027356e-01,7.572128041222255801e-01,6.286618524122472573e-01,8.280123377196036971e-01,6.038316913081507309e-01,6.468602758668617891e-01,4.447669678071071719e-01,5.346810668306339887e-01,4.318091465011657526e-01,7.043474417583208691e-01,4.547436784337927640e-01,4.812995690916840874e-01,4.467366307919912183e-01,6.427598371359029006e-01,4.411306713766065535e-01,5.667138694361435469e-01,9.055753219602006299e-01,5.968623713624345850e-01,6.217328972572657708e-01,6.350122802620820073e-01,5.347610286420981796e-01,6.401190626033996800e-01,1.271249266293519031e-01,5.708330085903781104e-01,4.741016138642251132e-01,7.966665147015056236e-01,7.434330208500935511e-01,6.642516683827184298e-01,3.442073190146560102e-01
3.466835569727393374e-01,3.000553657667707763e-01,2.086567246338944803e-01,1.914158461327889749e-01,4.967127936086945805e-02,3.935035094865370620e-01,8.197250404979844474e-02,2.227132914655981233e-02,2.659957340226690725e-01,6.412212932222950690e-02,9.602873892031471570e-02,2.364107056475419355e-01,1.551076078956333849e-02,2.751423212371065588e-02,1.099000189170887612e-02,1.554357950074227585e-02,1.349441256877800810e-01,1.553080748284935142e-01,3.998172255574936607e-01,3.579095981996374687e-02,4.403859154855641056e-01,1.471085430541608022e-03,3.409037032881036960e-02,6.577765287229585256e-02,1.167930407599779702e-01,2.639527574358276341e-01,3.508871755923384517e-02,5.170073445352147551e-02,3.931372724225918880e-01,5.104247671457758928e-01,2.210609248176063218e-02,2.584258979898498843e-01,1.731600940787600962e-01,2.363722861090148120e-01,3.607414079833940468e-01,1.458397546912866549e-01,2.248977524110162551e-01,3.111113531054461312e-01,3.358675933280759751e-01,2.501973656707521809e-01,5.958127786027792895e-03,2.225435648879142414e-01,3.187405390358160617e-01,2.245319489847558136e-01,3.640492840890647841e-01,2.452276254874470318e-01,9.387947071944040267e-02,2.364052939921391649e-01,2.975210759718325063e-02,3.739588477199013994e-01,1.734739210485200175e-02,4.839581401595845489e-01,5.106448167149825641e-03,1.508045565948431532e-01,3.856061517366637381e-01,1.657432466674603824e-02,1.423776158528134994e-01,2.436246730021311424e-01,3.491454644072957691e-01,3.143412493675584729e-01,2.456700338440017117e-01,1.024890667448030146e-01,1.916304192447957910e-01,3.046607641464532668e-02,5.434728351705703231e-01,7.688518833863976221e-02,4.945562163405635148e-01,3.257373102696612954e-01,9.243336212662600637e-02,2.003677913645096620e-01,2.079121881636210589e-01,2.737960598835474935e-01,3.384169704516543087e-01,1.928815370084518283e-02,1.532056220413610392e-01,2.497310257165512859e-01,4.387738097712758911e-01,4.041148946068925940e-01,1.265023342614159385e-01,4.761925592712218380e-01,1.013043419490166352e-01,3.855929711403609517e-01,1.420185359868722519e-01,2.743751506405581533e-03,2.333258961284717936e-01,2.357929229525859149e-01,2.287297578617501215e-01,3.933909550075546102e-01,3.229513854402139006e-01,2.345588130269503704e-02
5.300867521485771450e-01,9.526098710983706974e-01,4.760825943742780786e-01,9.798831314557507888e-01,7.938700122159108030e-01,9.454694734614009777e-01,4.394166126633274327e-01,4.214046801203829018e-01,6.466733444923259411e-01,7.171199352942738692e-01,5.719881422056909415e-01,5.049738493405333539e-01,7.166100131722118460e-01,9.041961738058266196e-01,5.676021552790561087e-01,5.267170777537611981e-01,9.287799299402952347e-01,8.962139505865439615e-01,5.765465523249593272e-01,7.714802698556461058e-01,7.363092678071860853e-01,2.732282962707630047e-01,6.191676574138186284e-01,7.006669969636450945e-01,9.607676255630029916e-01,6.964171003625614365e-01,5.964976912428744393e-01,9.599424744574750479e-01,8.762646691607618443e-01,6.770842540033259471e-01,5.966236081210268827e-01,8.069668290605133132e-01,9.654209853274702269e-01,9.927251539946236880e-01,7.133351392695814752e-01,7.659670181148247048e-01,6.714586100772435007e-01,5.874359571456871931e-01,6.742560011204702386e-01,4.828595661373125680e-01,4.016627527504770812e-01,6.284803110636932866e-01,6.000044847611287757e-01,5.133082804635653584e-01,6.236762834490036100e-01,7.997382740735137219e-01,7.438536437391445322e-01,8.933737990669982088e-01,8.910003996208001320e-01,5.665944026807383516e-01,7.974644768357965763e-01,8.320811351677568357e-01,4.475064083509283641e-01,7.285657676977824737e-01,6.085885004949630472e-01,8.845759429260371398e-01,8.858409471525647838e-01,8.870916951750725810e-01,9.301791005425681380e-01,7.700617356907208944e-01,5.869047165178389314e-01,8.876040555714181934e-01,9.126472677573098657e-01,9.165829404341867548e-01,9.026590275811087194e-01,8.563381666451732599e-01,7.108340768256679043e-01,5.038507781968136756e-01,7.817313063793904782e-01,5.612040936066015062e-01,8.702133284122525181e-01,5.475908641355311524e-01,5.509591361040111490e-01,8.218541981768430205e-01,8.409080952089109662e-01,5.420297465829607697e-01,6.247771275347669961e-01,9.707894429363784772e-01,8.150253758746360822e-01,6.845456492055408404e-01,8.626684283519194807e-01,6.042408778212661202e-01,8.442058736614032055e-01,4.838630115192708581e-01,7.265476625759781371e-01,5.985259094304131722e-01,9.293327302743245033e-01,8.539819639259536022e-01,7.940760773835925379e-01,6.904817927163372504e-01
4.812872819902450638e-01,8.812080796142220951e-01,3.974037919882863479e-01,9.245518137870400999e-01,5.583451260224827628e-01,8.809781766633949518e-01,3.086753020252263613e-01,2.288739312644968160e-01,5.460894399085084450e-01,4.986815590179472513e-01,4.094987017080807257e-01,4.282457346973934653e-01,4.042118071062794082e-01,6.768977815043130120e-01,2.760436130329640414e-01,2.698279007841499211e-01,8.055622338948442707e-01,7.610721158585842527e-01,5.308149803116950505e-01,5.120444999485378457e-01,6.679137195640271196e-01,8.210482795122255040e-02,3.760719039410534426e-01,4.856800259516478313e-01,8.635985346901544624e-01,5.864963337711194269e-01,3.614702785307482569e-01,8.320039481689504024e-01,7.921451870273273910e-01,6.363112889159608931e-01,3.336411646784603335e-01,6.871285620717809683e-01,8.871288654386525474e-01,9.657297764633532289e-01,6.288362544617781547e-01,6.036166354817482649e-01,5.520708793729734998e-01,5.139663865887981187e-01,5.896200610261090880e-01,4.169836545874814338e-01,1.650701804065498046e-01,5.163517264767589765e-01,5.258892964198481623e-01,4.300474247687919860e-01,5.571942411441072052e-01,6.758296420154162876e-01,5.504615706785590534e-01,7.809493584394751053e-01,6.578897025884502536e-01,5.162574351450274213e-01,4.924062498805981680e-01,7.629976141557299751e-01,1.791638944191196181e-01,5.704777870501757109e-01,5.514053309675515102e-01,6.108878169866257535e-01,7.413318964079598228e-01,7.744860315821081587e-01,8.528631478182614467e-01,6.667396692167639749e-01,4.923910805023933857e-01,7.249133289775832045e-01,7.966653237472632876e-01,7.066986383992034382e-01,8.449198595349801666e-01,6.634688154501813262e-01,6.594346416813533507e-01,4.558475938639319769e-01,5.874575480438781749e-01,4.560505973125466572e-01,7.433288016019923283e-01,4.722187919062194594e-01,4.944707556533667892e-01,5.287185342827521728e-01,6.879836789270518116e-01,4.600515479200297797e-01,5.778640308155805760e-01,9.238104464255667558e-01,6.452443364066026144e-01,6.339814998971722293e-01,6.891266161120256362e-01,5.480610302546827795e-01,6.869901768836723654e-01,1.714679803059759311e-01,6.024813515264174635e-01,4.978076737061457036e-01,8.311894795999152930e-01,7.678853467681083789e-01,6.917322919774484546e-01,4.081638046013081333e-01
4.230576366185840320e-01,6.906401420122409984e-01,3.095073858213356899e-01,6.992090969670540224e-01,2.483548686649650894e-01,7.263927721650171865e-01,1.847874848240363965e-01,9.145536420102194641e-02,4.205499938198810073e-01,2.437651123218317339e-01,2.393500186521502204e-01,3.404891020750028807e-01,1.220937113253680734e-01,2.547254582299531278e-01,7.919572139624062035e-02,8.919533304451041089e-02,5.100433843074091422e-01,4.893180326406678105e-01,4.751039905471790559e-01,2.043442073650205415e-01,5.753057048019444286e-01,1.561793729898064767e-02,1.542667153534718893e-01,2.403475243298194841e-01,5.538024330923516647e-01,4.428378283189068343e-01,1.511976584492644715e-01,4.257262508957497249e-01,6.437155631760342889e-01,5.845168821859185737e-01,1.195674329972159222e-01,5.028384606809451762e-01,6.306147406223669982e-01,8.082192617547619973e-01,5.160386607955260718e-01,3.772852534127504875e-01,4.012713926025088806e-01,4.249523174666759995e-01,4.806598113134318839e-01,3.415749693761418460e-01,4.337647600846229051e-02,3.801284794512240772e-01,4.353804478221316443e-01,3.351297585391824763e-01,4.745329884854793678e-01,4.879305258829994552e-01,3.020221590067451167e-01,5.601905594719227555e-01,2.517627008479442763e-01,4.552757940686146254e-01,1.521461667545202789e-01,6.569415405889660331e-01,4.304343924925004700e-02,3.626947502096851683e-01,4.808184245607142193e-01,1.886587768047395530e-01,4.633395514695244355e-01,5.589656234944055946e-01,6.802190685729081476e-01,5.182162984247499216e-01,3.798627355886814438e-01,4.126322222564197673e-01,5.458996676956858751e-01,2.792037694987303809e-01,7.416718394501711220e-01,3.420963383179698170e-01,5.922533998373775699e-01,3.991709603415689589e-01,3.191809029776176976e-01,3.351578476207884294e-01,5.130212813811272365e-01,3.833769661945877760e-01,4.267429026294930483e-01,1.696343304517120287e-01,4.347640751654431868e-01,3.644686066065530028e-01,5.195097189767606816e-01,7.825710662983492716e-01,3.851821395552714744e-01,5.690111896900647004e-01,3.873089578761785279e-01,4.788607074870345759e-01,4.249267568669694017e-01,3.245216820019991566e-02,4.352683329317824090e-01,3.774579318551296025e-01,6.012561001751793865e-01,6.248244754624849850e-01,5.389266963320924475e-01,1.436064249506917023e-01
