5.317028084762007722e-01,5.742868212336617040e-01,8.191532668941141626e-01,5.832940662919333663e-01,5.242417249012383262e-01,7.114459633636944780e-01,6.577099286539096479e-01,6.083756312537794697e-01,7.668714148487635329e-01,3.204420077253386512e-01,9.381532224625845906e-01,3.652529615587016831e-01,4.961529318194728422e-01,1.116035690864537605e-01,6.945040631370015261e-01,4.800842737376239677e-01,4.175523910581720455e-01,8.757236136160305717e-01,5.604733744700498566e-01,1.764893896791864258e-01,9.676474701971684578e-01,8.252725400205905837e-01,2.908533435887560303e-01,9.482681216242280220e-01,1.272352998118061462e-01,5.209047370305763813e-01,5.943903879578105176e-01,6.896554529614022933e-01,5.990314492524869694e-01,6.884045324249945530e-01
5.387150100406381537e-01,5.812450021496686769e-01,8.273670706965448041e-01,5.976918678680074315e-01,5.626491566786627763e-01,7.416677354734518834e-01,6.776149055382141295e-01,6.202491799217444424e-01,7.939126880690599020e-01,3.583298624852099268e-01,9.429686696480205077e-01,3.841886724301712963e-01,5.091970729777365312e-01,1.276247385248926447e-01,7.004210757976105928e-01,4.845956037664566063e-01,4.266903286142106899e-01,8.872583829164464309e-01,5.654573943945435666e-01,1.964420365705470961e-01,9.720273808139822114e-01,8.389232063714858745e-01,3.128176455112820498e-01,9.559226197473970066e-01,1.457361585495929868e-01,5.382524475825073429e-01,6.114710105907137372e-01,7.024245552206690446e-01,6.143732843487632600e-01,6.944629684375286383e-01
3.808269579233151125e-01,4.204503618757494121e-01,5.702342025187401298e-01,2.771523154996202720e-01,3.657796639951682582e-02,8.254486419106604744e-02,2.144738414482211253e-01,3.431279030462164870e-01,9.586327641890780848e-02,1.177914559295436397e-02,6.995461285690351971e-01,9.026376833255589371e-02,2.404602668585152925e-01,4.553202246485231648e-03,5.526621531374377172e-01,3.839949979167696092e-01,2.409457801545793476e-01,3.892727905220990658e-01,4.507966880332859305e-01,1.209342386778220618e-02,5.340833841453691555e-01,3.604763151337280758e-01,4.075188236718715190e-02,3.211414872546954347e-01,4.754446409457105220e-03,1.929719068766710677e-01,2.369295576600818909e-01,3.742204896223210731e-01,2.695464237175700384e-01,5.436704776752558921e-01
3.692764546888144261e-01,4.083497878789641988e-01,5.458953264575171493e-01,2.567871234348678700e-01,2.814559903249687703e-02,6.450000175761595733e-02,1.892280656388350690e-01,3.236596342879404231e-01,7.445491055109779155e-02,8.790569684574530557e-03,6.669610970540178485e-01,7.931203588901691859e-02,2.241950251941186023e-01,3.492310505150340166e-03,5.405127481429443659e-01,3.765510004875547434e-01,2.291715654629002674e-01,3.444452917618469612e-01,4.420446387002424093e-01,9.631299873775058668e-03,4.686248450491986572e-01,3.220875520885248533e-01,3.419342054386145802e-02,2.606612896564421966e-01,3.616181728318014835e-03,1.747158208090650866e-01,2.151199132951221726e-01,3.498539470529580253e-01,2.479934745494902504e-01,5.313294657201799165e-01
4.379118779788069848e-01,4.795803958836855063e-01,6.805471882775778747e-01,3.871603953292077072e-01,1.221513788154355157e-01,2.438718252557909028e-01,3.668627968010653717e-01,4.429745687151380729e-01,2.850588729467358751e-01,4.691815063032023225e-02,8.274770079232760533e-01,1.634790295402808735e-01,3.290338807856041936e-01,1.614588599598444987e-02,6.098306432052247317e-01,4.204067074913541702e-01,3.029392772125693578e-01,6.168649581870343512e-01,4.931082002333972980e-01,3.560479776051150846e-02,8.012817077867744331e-01,5.613065553319677159e-01,9.243404333151000740e-02,6.596534822107752438e-01,1.753749585653621018e-02,3.001075191769251860e-01,3.609612589165498431e-01,4.980118908590694948e-01,3.875367090711492324e-01,6.018718231058014512e-01
4.958574530124094104e-01,5.384512582782323697e-01,7.726089929575341575e-01,5.082672699998470600e-01,3.336622174555119447e-01,5.317448075761584958e-01,5.488866146820717828e-01,5.461858469939305794e-01,5.954156823798067988e-01,1.661745328287289603e-01,9.072397604117278247e-01,2.760262841347480012e-01,4.301793976096843775e-01,5.466834164349773650e-02,6.633942236177777785e-01,4.571762050671909772e-01,3.720102943101175064e-01,8.005680929748512087e-01,5.349236660222180806e-01,9.879749977186200183e-02,9.330426176043394859e-01,7.416741459159723604e-01,1.943161642082579244e-01,8.861672733343178843e-01,6.145116151251386882e-02,4.326663262187819270e-01,5.046932397837329276e-01,6.203704546119414021e-01,5.184855348680332821e-01,6.565731393672801230e-01
6.127140305298894862e-01,6.536334481645232897e-01,8.979899037268223028e-01,7.382908853814926786e-01,8.721135645300378547e-01,9.366765486002101015e-01,8.467181936919615515e-01,7.369751229909272672e-01,9.547634618884548452e-01,7.753237569253463857e-01,9.766488914561196610e-01,5.983598807746552950e-01,6.453641129550916622e-01,4.300615468055900004e-01,7.597459506310980659e-01,5.331848164990201644e-01,5.269870102602290940e-01,9.627787912522589586e-01,6.181000078329709213e-01,5.022162481743499551e-01,9.943097627973159769e-01,9.371983025369564624e-01,5.831760928068134842e-01,9.925176689178946132e-01,4.810763951745349321e-01,7.116212742220979770e-01,7.723991665694831532e-01,8.188969766915416004e-01,7.610036931824096795e-01,7.552610229669938224e-01
5.555526653111242386e-01,5.978832798771508417e-01,8.459521812283754549e-01,6.316769831313948647e-01,6.514266206260985737e-01,8.056025286046084588e-01,7.229527140405630492e-01,6.482675168439889779e-01,8.493437631286376854e-01,4.563896714853619696e-01,9.531669916843173995e-01,4.312055191904672347e-01,5.405596910228295249e-01,1.743870521795876649e-01,7.144122957249365857e-01,4.954809083309417717e-01,4.489161815747852446e-01,9.112853495200179399e-01,5.774172705854969667e-01,2.513688322186882207e-01,9.803484341228986265e-01,8.682882703391792134e-01,3.692097135459772583e-01,9.701760451357963611e-01,1.994904210437200287e-01,5.796188443482563901e-01,6.514750001464493234e-01,7.319219044090716775e-01,6.503910191324985268e-01,7.087932373264809183e-01
4.171729526527838683e-01,4.582283077935118132e-01,6.425720884725397708e-01,3.456339454040581183e-01,8.033213513355298707e-02,1.694878720337276434e-01,3.067287354057425808e-01,4.061821121348713204e-01,1.987134014189933795e-01,2.875554603875309090e-02,7.873054183237250259e-01,1.328978689193967000e-01,2.953714832181284500e-01,1.027399819477239039e-02,5.895954140826223933e-01,4.072309691801310194e-01,2.796967114615992456e-01,5.359543321299741203e-01,4.778964404243798980e-01,2.425047989640044185e-02,7.197883847669684920e-01,4.881477397890042758e-01,6.928440621257006549e-02,5.389624312349252655e-01,1.100554175330296924e-02,2.580441217651814334e-01,3.130889254464647720e-01,4.527849218958747701e-01,3.427647529480555288e-01,5.812475394756657643e-01
4.670619319584976004e-01,5.093411373785882157e-01,7.294873133173621627e-01,4.475336974919127964e-01,2.098957645410329809e-01,3.784973036440201777e-01,4.573382148704449590e-01,4.950384372548571332e-01,4.353540080648175548e-01,9.069593541109874368e-02,8.729916756884781304e-01,2.149942321355911568e-01,3.787900860061231278e-01,3.006842639538413742e-02,6.373047549884433005e-01,4.388907973897170911e-01,3.369476353377255373e-01,7.186170443873165503e-01,5.142491690136843374e-01,6.011991123940212123e-02,8.829372572288769483e-01,6.580481416723298338e-01,1.359975800537224500e-01,7.963924185475594886e-01,3.326479817127499239e-02,3.644707921624685820e-01,4.321049560804722800e-01,5.607171934516931300e-01,4.528406555501618969e-01,6.299112709514397279e-01
