7.111816142377341832e-01,8.089592882840155319e-01,4.674803626490736663e-01,9.597756057882518288e-01,4.868464188723310992e-01,8.805188487117114882e-01,4.465510762366193265e-01,9.383957359247948604e-01,7.092653499930391403e-01,6.531693850831723491e-01,3.651813922883705987e-01,6.528730475709115799e-01,2.522547743475428983e-01,7.426634609237523499e-01,6.458729336655814057e-01,6.494793863758788754e-01,5.278263352347363213e-01,6.756421131829490889e-01,5.137988542617544230e-01,5.723641253603973800e-01,6.234654987360903622e-01,6.898926050748113159e-01,4.547125175268281194e-01,9.576711783584297422e-01,7.055425691801915367e-01,4.961372883474919893e-01,7.338923770998252438e-01,8.478951378940281502e-01,8.153525521420612598e-01,6.873082375347560058e-01
1.486042296779323257e-01,4.976791140166234029e-01,5.323439540052644220e-02,6.357336496821859306e-01,2.156017647271667448e-01,1.991827459398385070e-01,3.035727339469344033e-01,3.641423671998645917e-01,5.763690847325649708e-02,4.204363949826817604e-01,2.104254827523339630e-02,3.667804103944243832e-01,2.021903166552738162e-02,9.761557506979000320e-02,3.982195515501571470e-01,3.111690588515298450e-01,3.442562282927080775e-01,2.256452591386444440e-01,3.713466777809176222e-01,3.763960676624585333e-01,2.959770719704530872e-01,1.110264738241200366e-01,2.523572894926565807e-02,7.413617763788201698e-01,4.587560774093898952e-01,3.772354310415881873e-01,4.533360953987398689e-01,4.752075158919961129e-01,2.437977488083924449e-01,5.499937316359188033e-01
7.099134705636448439e-01,8.084357760680472849e-01,4.658869519147492144e-01,9.595397245001842101e-01,4.861254202723619411e-01,8.796857928408302607e-01,4.461965946451490472e-01,9.379524009533216633e-01,7.074914246602170831e-01,6.526657432965579098e-01,3.634080284128972105e-01,6.522509747521767487e-01,2.510289692317107524e-01,7.411986761425183312e-01,6.453325353234672379e-01,6.487304651467964423e-01,5.273874874228655640e-01,6.746371296405280216e-01,5.134603439250200463e-01,5.719099601388267784e-01,6.227155064793510331e-01,6.884554089837303659e-01,4.527075507030325352e-01,9.574756428316818502e-01,7.050393644307438867e-01,4.958543426786564678e-01,7.333453022591938097e-01,8.473482793866961016e-01,8.144328629127449704e-01,6.870143045537396853e-01
3.139138600590959949e-01,6.270559841392626677e-01,1.326494962690998869e-01,8.189383493996367225e-01,3.014506638436288966e-01,4.607020641924338689e-01,3.529383980908664675e-01,6.541154070179069357e-01,1.896802394112734602e-01,5.065934542624350723e-01,6.641539736609113065e-02,4.707282639972001359e-01,5.399571329200975045e-02,2.634126634323307736e-01,4.890672436231804365e-01,4.302708868703816747e-01,4.087378461605697955e-01,3.735778299573904726e-01,4.219786221808990989e-01,4.464802806587680473e-01,4.091699374955604651e-01,2.627579143342407830e-01,8.396695485814674453e-02,8.587938908379402214e-01,5.530568234218011803e-01,4.196049289137763205e-01,5.622603444821911989e-01,6.370312519225943548e-01,4.553607366682638768e-01,6.021306021263697072e-01
3.277935688562361727e-01,6.351948449303804756e-01,1.404460642717640928e-01,8.280854602631197992e-01,3.077665431176666022e-01,4.810207525394490924e-01,3.563301547632861110e-01,6.717575417028077700e-01,2.036929947956309106e-01,5.123316147337699800e-01,7.149230068933692950e-02,4.777960731135098005e-01,5.753569552729554532e-02,2.790321298698146268e-01,4.951660830123407742e-01,4.386173939237222319e-01,4.131413329650899247e-01,3.847208959992615696e-01,4.253969904863883489e-01,4.512220363930767864e-01,4.171694058897647550e-01,2.764044673283294062e-01,9.062267493958471587e-02,8.647170435394654353e-01,5.592308537161976290e-01,4.224554281951092283e-01,5.693655537019459700e-01,6.470838441119872719e-01,4.710218827505159300e-01,6.055099217100495812e-01
6.570009475623220796e-01,7.867451467658361786e-01,4.034636431786393640e-01,9.490217507448103218e-01,4.575541058363646330e-01,8.423424516293944730e-01,4.321590396583489535e-01,9.177444601225873688e-01,6.322811239871310995e-01,6.323862803428653701e-01,2.963210145158975406e-01,6.271301841925888132e-01,2.055796391029173220e-01,6.787911535235999771e-01,6.235713368106473586e-01,6.184111031999997010e-01,5.099224814763069213e-01,6.334764924348142978e-01,5.000027310619350462e-01,5.537731502953114893e-01,5.924721367716782039e-01,6.286232709043640954e-01,3.749203474450006901e-01,9.489706226471454897e-01,6.846478759410028481e-01,4.846154084699659803e-01,7.110367602347810179e-01,8.242937129496850091e-01,7.750077778757518132e-01,6.752147658762419624e-01
8.158831760547800016e-01,8.539254326443401766e-01,6.177033189729737028e-01,9.770860435118449150e-01,5.553718117950184885e-01,9.398939652844439108e-01,4.805286934607031490e-01,9.692845584902299860e-01,8.468518038879071508e-01,6.994717551521089094e-01,5.440770266517497289e-01,7.095400676052985300e-01,3.854834670965572307e-01,8.567892221462379831e-01,6.955123544766250721e-01,7.170923951015480968e-01,5.693522309966170258e-01,7.632287163163835597e-01,5.459540135793613524e-01,6.149809924311344655e-01,6.918118752895835444e-01,8.082931771323522696e-01,6.431812765235697116e-01,9.728190727193452014e-01,7.511081439568632057e-01,5.230853023284258718e-01,7.826590926208338850e-01,8.929904130930341744e-01,8.875720270049972660e-01,7.146060441936841201e-01
2.639887276262110061e-01,5.953187724020116978e-01,1.061664746325285957e-01,7.805036829828995160e-01,2.780100783552588717e-01,3.847992871230008216e-01,3.401143647785045410e-01,5.830709575256550758e-01,1.429324641532437323e-01,4.846610082947381826e-01,4.995190556281113581e-02,4.438493196530840512e-01,4.227552813821324612e-02,2.090986842255227185e-01,4.658049261558763199e-01,3.987748569495885298e-01,3.920491082762548873e-01,3.322960129746520552e-01,4.089860246944040378e-01,4.284554600383562173e-01,3.790717703411857209e-01,2.147398455206561418e-01,6.244307940528665696e-02,8.341421309318275412e-01,5.293266880704224908e-01,4.087620461834475249e-01,5.348950887721070080e-01,5.975645857793696614e-01,3.965723853889962514e-01,5.891284669938615659e-01
4.068774945609937577e-01,6.774053135769066980e-01,1.888918765049956983e-01,8.709476722056136433e-01,3.428020708113929116e-01,5.892885261730402835e-01,3.747410192615098223e-01,7.575347022805237751e-01,2.915107644881099747e-01,5.429815946134775029e-01,1.052568502001324235e-01,5.157436243595643344e-01,8.048335930635584778e-02,3.714932469619434685e-01,5.278205248953885542e-01,4.838119665303544648e-01,4.369538871758459342e-01,4.462263016648074787e-01,4.438249655958012019e-01,4.767562188836498849e-01,4.606716837695661315e-01,3.564044579506483457e-01,1.349005302538714424e-01,8.929696432141558393e-01,5.919525756307264519e-01,4.378107136388079135e-01,6.068800835987872011e-01,6.985921293261561082e-01,5.551339058370029500e-01,6.234364012522218834e-01
3.729355559629315420e-01,6.600524231567704847e-01,1.672214622626130021e-01,8.542463894230633015e-01,3.279103139805807365e-01,5.444441174111082082e-01,3.669924905572866103e-01,7.235724732928269232e-01,2.522080570665599653e-01,5.301875615502494865e-01,8.969029757041502293e-02,4.998679511669184006e-01,7.001227921688475686e-02,3.311615679584770100e-01,5.141747918008150453e-01,4.648328206919597472e-01,4.269516509622051648e-01,4.201843537504706960e-01,4.360951337674457418e-01,4.660533101863431615e-01,4.423634053873302663e-01,3.216199914302751428e-01,1.144987600921543169e-01,8.818439018826315090e-01,5.783474436260841456e-01,4.313716876132065448e-01,5.913147292547231704e-01,6.775589843362332942e-01,5.200583557378150035e-01,6.159761078873704498e-01
