6.055366900528943441e-01,4.225812909880290458e-01,5.038944081257251684e-01,8.869024120988948656e-01,1.968222636498393463e-01,4.944361366432197258e-01,5.246147970041198372e-01,7.648990104212077812e-01,4.790179492432394270e-01,6.654490813922047110e-01,4.592765029412000655e-02,5.874433091962729669e-01,3.360662537225242996e-01,8.357405318560321428e-01,9.794630908321689811e-01,2.948741049480412268e-01,3.988679047274478195e-01,5.540273848350063535e-01,3.287552477230341053e-01,6.250961229606815106e-01,4.868234093673503571e-01,7.469341703905210128e-01,3.889294032703623505e-01,7.280090209180793970e-01,1.975704284091886198e-01,9.711176962300078763e-01,6.372159489054215475e-01,4.976589883354236576e-01,1.630023312872445618e-01,5.338376480047565265e-01
4.946557883226626040e-01,1.613929273620151872e-01,5.120934919334944185e-02,5.148546724804784480e-01,2.788107577842473261e-02,2.856768349292866382e-01,4.271130085755022732e-01,3.230837926034448304e-01,1.124345534546799391e-01,5.220557372745423530e-01,4.038767714656852324e-03,2.259514656486931172e-01,2.063385476691669829e-01,4.788932025560890815e-01,7.653322433450109319e-01,1.252381410890799907e-01,1.316703788790443419e-01,4.396265933230687484e-01,2.016006028104130599e-01,3.249481426665895012e-01,1.507927755926446456e-01,4.090342066771781027e-01,3.518831054038821377e-02,5.431559368110818742e-01,1.501065581026935110e-02,6.563619433734693143e-01,3.583657274320296016e-01,3.554248303262981801e-01,1.948584220054639174e-02,2.295696177786830938e-01
5.291586613325564015e-01,2.248154887217638509e-01,1.173014980392046158e-01,6.622804232404279068e-01,5.250502700007293744e-02,3.448082732870663691e-01,4.567988374292292764e-01,4.624783068783399065e-01,1.888386786428475073e-01,5.676575919953282812e-01,8.592861909726322300e-03,3.219581442487857714e-01,2.418455123906284032e-01,6.084795715708833930e-01,8.813984499937485007e-01,1.659443989161990818e-01,1.926168987772216012e-01,4.746306023776534766e-01,2.363265945497330101e-01,4.134538119896910557e-01,2.290038100188485359e-01,5.193141056957094603e-01,8.066469431359553355e-02,6.040073928341491705e-01,3.456735143842254443e-02,8.216637864589515505e-01,4.425790304113541018e-01,3.976190506228022836e-01,3.850551080461372261e-02,3.105790472942397962e-01
5.779931084603298075e-01,3.428235815816843002e-01,3.255703720730249717e-01,8.252818792918652502e-01,1.245520426452125518e-01,4.380929932308188501e-01,4.997842724129057945e-01,6.666885876324918359e-01,3.574682243653177771e-01,6.308233725921379431e-01,2.506843984910733097e-02,4.879379104683464474e-01,2.994861977887054993e-01,7.672971672524240283e-01,9.602596826762163085e-01,2.416758168743067814e-01,3.133909653279627894e-01,5.250932781271281380e-01,2.928177896505960165e-01,5.489296124220952589e-01,3.828576249948072441e-01,6.714470585741373343e-01,2.356712200741303553e-01,6.854352136904577897e-01,1.084417885227149103e-01,9.420386628275784213e-01,5.678034257051464140e-01,4.606142712346490420e-01,9.845258869725823092e-02,4.487614758740725573e-01
6.860952291958287708e-01,6.762712245245431353e-01,9.105340676619348983e-01,9.741694571008464587e-01,5.691277625106306859e-01,6.637233014286684218e-01,6.002479608994950588e-01,9.362501335449858741e-01,8.134369208786170757e-01,7.610324270360082632e-01,2.514525859284049147e-01,8.317124771727456567e-01,4.606595836983137793e-01,9.512333397175316563e-01,9.974556526032380965e-01,4.924731431186227248e-01,6.789425020450808868e-01,6.405807778974519362e-01,4.517530972614156037e-01,8.155978752303246759e-01,7.795615159394194693e-01,9.021345080884559664e-01,8.573609362319696281e-01,8.350390569851213751e-01,6.863861088935683252e-01,9.968818715250862272e-01,8.119936261237130637e-01,6.108119140393337698e-01,5.389587924358578697e-01,7.672315904258955044e-01
5.382511584772087243e-01,2.442788977217921487e-01,1.443119645003121954e-01,6.975959263076414452e-01,6.187777287907311047e-02,3.613915802195946658e-01,4.647107925210949841e-01,5.013704575191714197e-01,2.147334480313387584e-01,5.795608442377689906e-01,1.048469982598019754e-02,3.506669013048204220e-01,2.519031588409937905e-01,6.410412119937395348e-01,9.023461584032010929e-01,1.783437788017620818e-01,2.119455562840040497e-01,4.839448293346375607e-01,2.461725366860352537e-01,4.381123084542362656e-01,2.539072893600155534e-01,5.486103106609382385e-01,9.964565974726735664e-02,6.196548364819540744e-01,4.295309216671453628e-02,8.532783293823356097e-01,4.656377043752744083e-01,4.090679363851053574e-01,4.598503322880639899e-02,3.344570432340093213e-01
5.783288586903018169e-01,3.437448478808356467e-01,3.275449977974117521e-01,8.261624336162159965e-01,1.252694577266536824e-01,4.387665711513851763e-01,5.000842331578977396e-01,6.679921894667587567e-01,3.588622783762702162e-01,6.312503350053102480e-01,2.525410077446620105e-02,4.891493586816261785e-01,2.999140149008569511e-01,7.682307133321587544e-01,9.605717032460531213e-01,2.422773412750424959e-01,3.143635183811006595e-01,5.254439348559901690e-01,2.932376815425289385e-01,5.498705644659150904e-01,3.840696558007732908e-01,6.724251523701592070e-01,2.372506684339232841e-01,6.859702707871344618e-01,1.092675249823800016e-01,9.425159250767390917e-01,5.686634521006077581e-01,4.610596621796734240e-01,9.907410517789853877e-02,4.497806038505290926e-01
6.165965331729662546e-01,4.565997441297293125e-01,5.791086631290854880e-01,9.060506743863110390e-01,2.342618068127221287e-01,5.175499108015598759e-01,5.347190598935828154e-01,7.987081448720022570e-01,5.302194920264881040e-01,6.791058061994227346e-01,5.853635726224187819e-02,6.265177225583198339e-01,3.516110098971738651e-01,8.586191106961363895e-01,9.843611428219017911e-01,3.184366946688236277e-01,4.359735297800275133e-01,5.657407999822190448e-01,3.440492441433076198e-01,6.546918248020144881e-01,5.301108090577644205e-01,7.742250577219405017e-01,4.610591364717687712e-01,7.443064634480799358e-01,2.471657016115335614e-01,9.783709707716767845e-01,6.641407915563090070e-01,5.128057599543298650e-01,1.978152217231761711e-01,5.682707998135421157e-01
5.254258924352847027e-01,2.171630064245473335e-01,1.075597093165330254e-01,6.472350830101833985e-01,4.906447694779283303e-02,3.381161344366139243e-01,4.535619517367090459e-01,4.466415416302931818e-01,1.789403714620614594e-01,5.627552158790969372e-01,7.919028617771932399e-03,3.105541134276746940e-01,2.378029706397345178e-01,5.948299350159109711e-01,8.717427900498306848e-01,1.610653779325160462e-01,1.850920292286291069e-01,4.708176221002303152e-01,2.323703799070126197e-01,4.034636567296229770e-01,2.193061090778768429e-01,5.072561207586558929e-01,7.388309253840796842e-02,5.975297576871890781e-01,3.160674315765243242e-02,8.072446326074200762e-01,4.331931276431324473e-01,3.929578186580265364e-01,3.578974718091548074e-02,3.010672003719094825e-01
6.470920860072443270e-01,5.536154634972690891e-01,7.639667682716118069e-01,9.452827648772967883e-01,3.637532058673317303e-01,5.819713956761568552e-01,5.630158163468752530e-01,8.740979451880780404e-01,6.679149125547179100e-01,7.159325056098873041e-01,1.133823385232205633e-01,7.269522895011271135e-01,3.970516315178980737e-01,9.090991302786625150e-01,9.927836213466252335e-01,3.897102163794979313e-01,5.430738699807396985e-01,5.983192171442525131e-01,3.888382749817235751e-01,7.314212181040630201e-01,6.477146885134362764e-01,8.395720736142432417e-01,6.631509796204556606e-01,7.866757889640534351e-01,4.248715391939288377e-01,9.905086065369445025e-01,7.341468631967046354e-01,5.552766152043592252e-01,3.241508658144481303e-01,6.608789854421375232e-01
